class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,veil-color,spore-print-color,population,habitat
p,f,y,g,f,f,f,c,b,g,w,h,v,d
p,f,f,g,f,f,f,c,b,h,w,h,y,g
p,f,y,y,f,f,f,c,b,h,w,h,y,g
p,x,f,y,f,f,f,c,b,g,w,h,y,d
p,x,s,w,t,f,f,c,b,p,w,h,v,u
p,x,y,y,f,f,f,c,b,g,w,h,v,g
p,f,f,y,f,f,f,c,b,g,w,h,y,p
p,x,f,y,f,f,f,c,b,p,w,h,y,g
p,x,y,y,f,f,f,c,b,g,w,h,v,p
p,f,y,y,f,f,f,c,b,h,w,h,v,g
p,x,y,y,f,f,f,c,b,h,w,h,y,g
p,x,y,y,f,f,f,c,b,p,w,h,v,p
p,f,y,g,f,f,f,c,b,p,w,h,y,p
p,f,f,y,f,f,f,c,b,h,w,h,y,p
p,f,f,g,f,f,f,c,b,h,w,h,v,p
e,f,y,n,t,n,f,c,b,p,w,k,y,d
p,x,y,y,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,g,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,f,y,g,f,f,f,c,b,g,w,h,v,g
p,x,y,y,f,f,f,c,b,g,w,h,y,d
p,f,f,g,f,f,f,c,b,g,w,h,v,p
p,x,y,g,f,f,f,c,b,p,w,h,v,d
p,x,y,y,f,f,f,c,b,p,w,h,v,d
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,y,d
e,f,f,c,f,n,f,w,n,w,w,w,v,l
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,x,y,g,f,f,f,c,b,p,w,h,y,p
p,f,f,y,f,n,f,c,n,w,w,w,v,d
p,f,f,y,f,f,f,c,b,h,w,h,y,p
p,x,s,g,t,f,f,c,b,p,w,h,v,g
e,f,s,n,t,n,f,c,b,e,w,w,c,w
p,x,y,n,f,y,f,c,n,b,w,w,v,p
p,x,s,g,f,c,f,w,n,u,w,k,v,d
p,x,f,y,f,f,f,c,b,g,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,f,y,g,f,f,f,c,b,g,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,v,g
p,x,y,y,f,f,f,c,b,p,w,h,v,g
p,x,y,g,f,f,f,c,b,p,w,h,y,d
p,f,y,g,f,f,f,c,b,g,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,y,g
p,f,f,y,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,p,w,h,v,d
p,f,f,y,f,f,f,c,b,p,w,h,v,p
p,f,f,g,f,f,f,c,b,p,w,h,y,p
p,f,f,y,f,f,f,c,b,h,w,h,y,p
p,f,y,y,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,h,w,h,v,p
p,f,f,y,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,h,w,h,v,g
p,x,y,g,f,f,f,c,b,p,w,h,v,g
p,x,y,g,f,f,f,c,b,g,w,h,v,d
e,x,s,b,t,n,f,c,b,w,w,w,c,w
p,f,f,g,f,f,f,c,b,g,w,h,v,d
p,x,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,n,f,s,f,c,n,b,w,w,v,l
p,x,y,g,f,f,f,c,b,g,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,v,p
p,f,y,g,f,f,f,c,b,p,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,y,g
p,x,y,y,f,f,f,c,b,g,w,h,v,d
p,x,f,y,f,f,f,c,b,h,w,h,v,g
p,f,f,g,f,f,f,c,b,h,w,h,y,p
p,x,y,g,f,f,f,c,b,g,w,h,v,p
p,f,f,y,f,f,f,c,b,h,w,h,y,g
p,x,f,y,f,f,f,c,b,p,w,h,y,g
e,x,y,u,f,n,f,c,n,h,w,h,v,d
e,f,y,b,t,n,f,c,b,e,w,w,c,w
p,f,y,y,f,f,f,c,b,h,w,h,y,d
p,x,y,y,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,g,w,h,v,g
p,f,f,g,f,f,f,c,b,p,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,f,f,g,f,f,f,c,b,h,w,h,y,g
p,f,y,g,f,f,f,c,b,p,w,h,v,g
p,x,f,y,f,f,f,c,b,g,w,h,y,g
p,f,f,y,f,f,f,c,b,h,w,h,v,d
p,f,f,g,f,f,f,c,b,p,w,h,v,d
p,f,y,y,f,f,f,c,b,h,w,h,v,g
p,f,y,y,f,f,f,c,b,h,w,h,y,g
p,f,f,g,f,f,f,c,b,h,w,h,v,g
p,f,s,b,t,f,f,c,b,w,w,h,v,g
p,f,s,w,t,n,f,c,b,g,w,r,v,m
p,x,y,y,f,f,f,c,b,p,w,h,y,p
p,f,f,y,f,f,f,c,b,p,w,h,v,p
p,f,y,g,f,f,f,c,b,g,w,h,v,g
p,x,y,y,f,f,f,c,b,h,w,h,v,d
p,x,f,y,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,g,w,h,y,d
e,f,f,g,t,n,f,c,b,u,w,n,v,d
e,x,y,u,f,n,f,c,n,u,w,h,v,d
p,x,y,g,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,p,w,h,v,g
p,x,y,y,f,f,f,c,b,p,w,h,v,d
p,f,y,g,f,f,f,c,b,p,w,h,v,d
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,x,f,y,f,f,f,c,b,p,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,y,p
p,f,f,y,f,f,f,c,b,h,w,h,v,g
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,f,y,g,f,f,f,c,b,p,w,h,y,g
p,f,y,g,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,g,w,h,y,p
e,f,f,e,t,n,f,c,b,w,w,n,v,d
p,x,y,y,f,f,f,c,b,h,w,h,y,d
p,f,f,g,f,f,f,c,b,g,w,h,v,d
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,f,y,g,f,f,f,c,b,g,w,h,v,p
p,f,f,g,f,f,f,c,b,p,w,h,y,p
p,f,f,g,f,f,f,c,b,p,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,v,g
p,f,y,g,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,h,w,h,v,d
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,p,w,h,v,p
p,x,y,g,f,f,f,c,b,p,w,h,y,p
p,x,f,w,f,c,f,c,n,g,w,n,v,d
p,f,f,g,f,f,f,c,b,p,w,h,y,d
p,x,f,y,f,f,f,c,b,h,w,h,v,p
p,f,y,g,f,f,f,c,b,p,w,h,v,d
p,x,f,y,f,f,f,c,b,p,w,h,v,g
p,f,y,g,f,f,f,c,b,h,w,h,v,d
p,f,y,g,f,f,f,c,b,g,w,h,v,d
p,f,f,y,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,g,w,h,v,g
p,f,y,y,f,f,f,c,b,p,w,h,v,g
p,f,f,y,f,f,f,c,b,h,w,h,y,p
p,x,f,y,f,f,f,c,b,h,w,h,v,d
p,f,f,y,f,f,f,c,b,g,w,h,v,g
p,x,y,y,f,f,f,c,b,p,w,h,y,p
p,f,f,y,f,f,f,c,b,g,w,h,y,d
p,x,f,y,f,f,f,c,b,p,w,h,v,g
p,f,y,g,f,f,f,c,b,h,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,v,g
p,f,f,g,f,f,f,c,b,p,w,h,v,d
p,f,f,g,f,f,f,c,b,h,w,h,y,g
p,f,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,v,d
p,f,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,y,f,f,f,c,b,h,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,v,g
p,x,y,n,f,y,f,c,n,b,w,w,v,d
e,f,y,b,t,n,f,c,b,w,w,w,c,w
p,x,f,y,f,f,f,c,b,h,w,h,v,g
p,x,y,y,f,f,f,c,b,h,w,h,y,d
p,f,y,g,f,f,f,c,b,p,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,y,d
p,f,y,g,f,f,f,c,b,p,w,h,v,p
p,f,y,g,f,f,f,c,b,p,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,v,p
p,x,f,y,f,f,f,c,b,p,w,h,v,p
p,f,f,y,f,f,f,c,b,p,w,h,y,g
p,f,f,y,f,f,f,c,b,g,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,y,g
p,f,f,g,f,f,f,c,b,g,w,h,y,g
p,f,y,g,f,f,f,c,b,g,w,h,v,d
p,f,f,g,f,f,f,c,b,h,w,h,v,d
p,f,y,g,f,f,f,c,b,g,w,h,v,p
p,x,f,g,f,c,f,c,n,u,w,k,s,d
p,f,s,b,t,f,f,c,b,w,w,h,v,g
e,f,f,e,t,n,f,c,b,w,w,k,v,d
p,x,y,y,f,f,f,c,b,g,w,h,v,p
p,x,y,g,f,f,f,c,b,p,w,h,y,d
p,f,y,g,f,f,f,c,b,g,w,h,v,g
e,f,f,g,t,n,f,c,b,u,w,k,v,d
p,x,y,y,f,f,f,c,b,p,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,v,p
p,f,f,y,f,f,f,c,b,p,w,h,y,p
p,x,f,y,f,f,f,c,b,h,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,v,g
p,f,s,w,t,f,f,c,b,w,w,h,s,u
p,x,y,g,f,f,f,c,b,p,w,h,v,d
p,x,f,y,f,f,f,c,b,g,w,h,v,g
p,f,y,g,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,p,w,h,v,p
p,x,f,y,f,f,f,c,b,p,w,h,v,d
e,f,y,u,f,n,f,c,n,h,w,h,v,d
p,f,f,y,f,f,f,c,b,h,w,h,y,d
p,f,y,g,f,f,f,c,b,p,w,h,v,g
p,x,y,y,f,f,f,c,b,h,w,h,y,g
p,f,f,g,f,f,f,c,b,g,w,h,y,g
e,f,y,n,t,n,f,c,b,n,w,n,y,d
p,x,f,y,f,f,f,c,b,h,w,h,v,p
p,f,f,g,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,y,p
p,f,f,y,f,f,f,c,b,p,w,h,y,g
p,x,f,y,f,f,f,c,b,h,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,g,w,h,v,p
p,f,y,g,f,f,f,c,b,g,w,h,v,g
p,x,s,w,t,f,f,c,b,h,w,h,s,u
e,f,y,e,t,n,f,c,b,w,w,w,c,w
e,x,y,u,f,n,f,c,n,w,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,v,g
p,x,y,g,f,f,f,c,b,p,w,h,y,d
p,x,f,y,f,f,f,c,b,p,w,h,y,p
p,f,f,g,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,f,f,g,f,f,f,c,b,h,w,h,y,g
p,f,f,y,f,f,f,c,b,p,w,h,y,g
p,x,y,g,f,f,f,c,b,h,w,h,y,p
p,f,y,g,f,f,f,c,b,g,w,h,y,p
e,f,s,p,t,n,f,c,b,w,w,w,c,w
p,f,f,g,f,f,f,c,b,h,w,h,y,p
p,x,y,y,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,f,f,y,f,f,f,c,b,g,w,h,v,g
p,x,f,y,f,f,f,c,b,p,w,h,y,d
p,f,y,g,f,f,f,c,b,g,w,h,y,d
p,f,y,y,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,p,w,h,y,g
p,x,y,g,f,f,f,c,b,g,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,y,p
p,f,f,g,f,f,f,c,b,p,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,y,p
p,f,f,y,f,f,f,c,b,p,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,p,w,h,y,g
p,f,f,g,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,h,w,h,y,g
p,f,f,g,f,f,f,c,b,p,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,y,p
p,x,f,y,f,f,f,c,b,p,w,h,y,g
p,x,y,g,f,f,f,c,b,h,w,h,v,p
p,f,f,y,f,f,f,c,b,h,w,h,v,p
e,f,y,n,t,n,f,c,b,n,w,n,y,d
p,f,f,g,f,f,f,c,b,h,w,h,y,d
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,x,s,g,t,f,f,c,b,h,w,h,s,g
p,f,y,y,f,f,f,c,b,h,w,h,v,p
p,x,y,y,f,f,f,c,b,p,w,h,v,p
p,x,f,w,f,c,f,c,n,g,w,k,s,d
p,x,f,y,f,f,f,c,b,g,w,h,y,d
p,f,s,b,t,f,f,c,b,h,w,h,s,u
p,x,y,y,f,f,f,c,b,h,w,h,y,g
p,x,y,g,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,y,g
p,f,s,p,t,n,f,c,b,w,w,r,v,g
p,f,s,b,t,f,f,c,b,p,w,h,v,u
p,x,y,g,f,f,f,c,b,g,w,h,v,g
p,x,y,g,f,f,f,c,b,h,w,h,y,g
p,x,y,g,f,f,f,c,b,p,w,h,v,g
p,f,f,g,f,f,f,c,b,g,w,h,y,p
p,f,f,g,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,y,p
p,f,f,y,f,f,f,c,b,h,w,h,v,p
e,f,y,u,f,n,f,c,n,u,w,h,v,d
p,x,f,y,f,f,f,c,b,g,w,h,y,g
e,f,f,e,t,n,f,c,b,w,w,n,v,d
p,f,f,y,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,g,w,h,v,g
p,x,y,n,f,f,f,c,n,b,w,w,v,l
p,x,y,g,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,p,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,y,g
p,x,y,g,f,f,f,c,b,g,w,h,v,p
p,x,y,g,f,f,f,c,b,h,w,h,y,g
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,h,w,h,y,g
p,f,y,g,f,f,f,c,b,g,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,y,g
e,f,y,n,t,n,f,c,b,n,w,n,y,d
p,x,y,y,f,f,f,c,b,g,w,h,v,g
e,f,f,e,t,n,f,c,b,w,w,k,y,d
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,y,p
p,f,y,g,f,f,f,c,b,h,w,h,y,p
p,x,f,y,f,f,f,c,b,p,w,h,y,p
p,f,f,g,f,f,f,c,b,h,w,h,v,d
p,f,f,g,f,f,f,c,b,p,w,h,v,d
p,f,y,g,f,f,f,c,b,p,w,h,y,p
p,f,y,g,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,f,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,g,f,f,f,c,b,g,w,h,y,d
p,f,f,y,f,f,f,c,b,g,w,h,y,p
p,f,y,g,f,f,f,c,b,g,w,h,v,d
p,x,f,p,f,c,f,w,n,p,w,k,s,d
p,f,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,g,f,f,f,c,b,h,w,h,v,d
p,x,y,y,f,f,f,c,b,p,w,h,y,g
p,x,y,g,f,f,f,c,b,h,w,h,v,d
p,f,y,y,f,f,f,c,b,h,w,h,v,p
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,x,f,y,f,f,f,c,b,g,w,h,v,d
p,f,y,g,f,f,f,c,b,g,w,h,v,d
p,f,y,g,f,f,f,c,b,p,w,h,v,g
p,x,y,y,f,f,f,c,b,p,w,h,y,d
p,f,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,g,w,h,v,d
p,x,y,y,f,f,f,c,b,p,w,h,y,d
p,x,y,g,f,f,f,c,b,g,w,h,v,d
p,x,y,g,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,g,w,h,v,g
p,x,y,g,f,f,f,c,b,p,w,h,y,d
p,f,f,g,f,f,f,c,b,g,w,h,y,p
p,f,f,g,f,f,f,c,b,p,w,h,v,g
p,x,y,g,f,f,f,c,b,h,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,g,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,v,p
p,x,y,y,f,f,f,c,b,h,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,v,d
p,f,y,g,f,f,f,c,b,p,w,h,y,d
p,f,f,g,f,f,f,c,b,p,w,h,v,p
e,x,s,p,t,n,f,c,b,e,w,w,c,w
p,f,f,y,f,f,f,c,b,p,w,h,v,d
p,x,s,p,f,c,f,w,n,g,w,k,v,d
p,x,f,y,f,f,f,c,b,h,w,h,y,g
p,f,f,g,f,f,f,c,b,g,w,h,y,p
p,x,f,y,f,f,f,c,b,p,w,h,y,g
e,f,f,e,t,n,f,c,b,p,w,n,y,d
p,x,y,y,f,f,f,c,b,g,w,h,v,d
p,x,f,y,f,f,f,c,b,p,w,h,y,g
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,f,f,y,f,f,f,c,b,p,w,h,y,g
e,f,y,n,t,n,f,c,b,n,w,n,v,d
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,f,f,g,f,f,f,c,b,h,w,h,v,p
p,x,y,y,f,f,f,c,b,h,w,h,v,p
p,f,f,y,f,f,f,c,b,h,w,h,y,d
p,f,y,y,f,f,f,c,b,h,w,h,y,d
p,f,y,g,f,f,f,c,b,h,w,h,v,g
p,f,f,g,f,f,f,c,b,h,w,h,v,g
p,x,y,y,f,f,f,c,b,p,w,h,y,g
p,f,y,g,f,f,f,c,b,g,w,h,y,p
p,x,y,y,f,f,f,c,b,g,w,h,y,g
e,f,f,g,t,n,f,c,b,u,w,n,y,d
p,x,s,g,t,f,f,c,b,h,w,h,s,g
p,x,y,n,f,f,f,c,n,b,w,w,v,p
p,f,s,g,t,f,f,c,b,p,w,h,v,g
p,f,y,g,f,f,f,c,b,g,w,h,y,g
p,f,y,y,f,f,f,c,b,g,w,h,v,g
p,f,y,g,f,f,f,c,b,p,w,h,v,d
e,f,y,e,t,n,f,c,b,e,w,w,c,w
p,f,y,g,f,f,f,c,b,p,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,v,g
p,f,f,g,f,f,f,c,b,g,w,h,y,d
p,x,y,y,f,f,f,c,b,p,w,h,y,d
p,f,f,y,f,f,f,c,b,p,w,h,y,g
e,f,y,n,t,n,f,c,b,e,w,w,c,w
p,f,y,g,f,f,f,c,b,p,w,h,v,g
p,k,f,n,f,n,f,c,n,w,w,w,v,d
p,f,f,g,f,f,f,c,b,g,w,h,v,d
p,f,f,y,f,f,f,c,b,h,w,h,v,p
p,x,y,n,f,s,f,c,n,b,w,w,v,p
p,f,f,g,f,f,f,c,b,h,w,h,v,d
p,f,f,g,f,f,f,c,b,g,w,h,y,p
p,f,s,w,t,f,f,c,b,w,w,h,v,g
p,f,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,g,f,f,f,c,b,h,w,h,y,g
p,x,f,y,f,f,f,c,b,h,w,h,y,g
e,x,y,e,t,n,f,c,b,w,w,w,c,w
p,f,y,y,f,f,f,c,b,g,w,h,v,d
p,b,f,y,f,n,f,c,n,w,w,w,v,d
p,f,y,y,f,f,f,c,b,p,w,h,v,d
p,x,s,g,t,f,f,c,b,p,w,h,s,u
p,f,y,y,f,f,f,c,b,h,w,h,v,d
p,f,f,y,f,f,f,c,b,p,w,h,v,g
e,k,y,e,t,n,f,c,b,e,w,w,c,w
p,f,f,y,f,f,f,c,b,p,w,h,v,p
p,f,f,y,f,f,f,c,b,g,w,h,v,p
e,k,y,n,f,n,f,w,n,w,w,w,v,l
p,x,s,w,f,c,f,c,n,p,w,n,v,d
p,x,f,y,f,f,f,c,b,g,w,h,y,g
p,x,f,y,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,g,w,h,y,d
p,f,y,y,f,f,f,c,b,p,w,h,v,p
p,b,s,b,t,n,f,c,b,g,w,r,v,g
p,x,s,w,t,f,f,c,b,h,w,h,v,g
e,f,y,e,t,n,f,c,b,n,w,n,y,d
p,b,s,w,t,n,f,c,b,g,w,r,v,m
e,f,y,p,t,n,f,c,b,w,w,w,c,w
p,x,s,w,t,f,f,c,b,p,w,h,v,g
e,k,y,n,t,n,f,c,b,w,w,w,c,w
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,f,s,b,t,f,f,c,b,h,w,h,v,u
p,f,y,g,f,f,f,c,b,h,w,h,v,d
p,x,y,y,f,f,f,c,b,h,w,h,v,d
p,x,y,g,f,f,f,c,b,p,w,h,v,d
p,x,f,y,f,f,f,c,b,g,w,h,y,p
p,x,y,y,f,f,f,c,b,h,w,h,v,d
p,x,y,y,f,f,f,c,b,h,w,h,y,d
p,x,f,y,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,g,w,h,y,p
p,f,f,g,f,f,f,c,b,p,w,h,v,p
e,k,s,e,t,n,f,c,b,w,w,w,c,w
e,f,y,n,t,n,f,c,b,e,w,w,c,w
e,f,s,b,t,n,f,c,b,w,w,w,c,w
p,x,y,y,f,f,f,c,b,g,w,h,v,d
e,f,f,g,t,n,f,c,b,u,w,n,v,d
p,f,f,y,f,f,f,c,b,p,w,h,y,p
p,f,y,g,f,f,f,c,b,h,w,h,y,g
p,x,s,g,t,f,f,c,b,p,w,h,v,g
p,f,f,g,f,f,f,c,b,p,w,h,v,p
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,p,w,h,v,g
p,x,y,n,f,f,f,c,n,b,w,w,v,l
p,f,f,g,f,f,f,c,b,h,w,h,v,p
e,f,y,n,t,n,f,c,b,e,w,w,c,w
e,f,y,e,t,n,f,c,b,p,w,k,v,d
p,f,y,g,f,f,f,c,b,g,w,h,y,g
p,x,y,y,f,f,f,c,b,h,w,h,v,p
p,f,f,g,f,f,f,c,b,p,w,h,y,d
e,f,f,e,t,n,f,c,b,n,w,n,v,d
p,x,y,y,f,f,f,c,b,h,w,h,v,p
p,f,f,y,f,f,f,c,b,p,w,h,y,p
p,f,f,g,f,f,f,c,b,p,w,h,v,p
p,f,y,y,f,f,f,c,b,g,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,v,d
p,b,y,w,t,n,f,c,b,w,w,r,v,m
p,f,f,y,f,f,f,c,b,p,w,h,y,p
p,x,y,n,f,f,f,c,n,b,w,w,v,d
p,f,f,g,f,f,f,c,b,g,w,h,y,g
p,x,y,y,f,f,f,c,b,g,w,h,v,g
p,f,y,y,f,f,f,c,b,g,w,h,y,p
e,f,y,p,t,n,f,c,b,e,w,w,c,w
p,x,s,w,t,f,f,c,b,h,w,h,s,g
p,f,y,g,f,f,f,c,b,h,w,h,y,g
p,x,y,g,f,f,f,c,b,h,w,h,v,p
p,x,f,y,f,f,f,c,b,p,w,h,v,g
p,f,s,b,t,f,f,c,b,w,w,h,s,u
p,x,f,g,f,c,f,c,n,g,w,k,v,d
p,x,f,y,f,f,f,c,b,g,w,h,y,p
p,f,y,g,f,f,f,c,b,p,w,h,y,g
p,f,y,y,f,f,f,c,b,h,w,h,y,p
e,x,y,r,f,n,f,c,n,p,w,h,y,d
e,f,y,w,f,n,f,c,n,h,w,h,v,d
p,x,f,y,f,f,f,c,b,h,w,h,v,d
p,f,y,y,f,f,f,c,b,h,w,h,y,p
p,f,y,y,f,f,f,c,b,p,w,h,y,g
p,x,y,e,f,y,f,c,n,b,w,w,v,p
p,x,y,e,f,y,f,c,n,b,w,w,v,l
p,x,y,g,f,f,f,c,b,h,w,h,y,d
p,x,y,y,f,f,f,c,b,g,w,h,v,g
p,f,f,g,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,g,w,h,y,g
p,x,y,y,f,f,f,c,b,g,w,h,v,d
p,f,f,y,f,f,f,c,b,h,w,h,y,p
e,f,s,e,t,n,f,c,b,w,w,w,c,w
p,f,f,y,f,f,f,c,b,h,w,h,y,p
p,x,y,y,f,f,f,c,b,h,w,h,y,p
p,f,s,g,t,f,f,c,b,p,w,h,s,g
p,f,f,y,f,f,f,c,b,p,w,h,v,g
p,x,y,y,f,f,f,c,b,h,w,h,y,d
p,x,f,y,f,f,f,c,b,p,w,h,y,p
p,x,s,g,t,f,f,c,b,h,w,h,v,u
p,f,y,g,f,f,f,c,b,p,w,h,y,g
p,f,f,g,f,f,f,c,b,h,w,h,v,g
p,x,s,w,f,c,f,c,n,n,w,k,v,d
p,f,y,g,f,f,f,c,b,p,w,h,y,p
e,f,y,e,t,n,f,c,b,u,w,n,y,d
p,x,f,y,f,f,f,c,b,g,w,h,y,g
p,x,y,y,f,f,f,c,b,p,w,h,y,p
e,k,s,b,t,n,f,c,b,e,w,w,c,w
p,f,f,y,f,f,f,c,b,h,w,h,v,g
p,f,f,y,f,f,f,c,b,g,w,h,v,d
p,x,y,y,f,f,f,c,b,g,w,h,y,g
e,x,f,n,f,n,f,w,n,w,w,w,v,l
e,x,y,e,t,n,f,c,b,e,w,w,c,w
p,x,y,g,f,f,f,c,b,g,w,h,v,p
p,x,f,y,f,f,f,c,b,g,w,h,v,g
p,f,s,g,t,f,f,c,b,h,w,h,v,g
p,x,y,y,f,f,f,c,b,g,w,h,y,g
p,f,y,g,f,f,f,c,b,p,w,h,v,p
p,x,y,g,f,f,f,c,b,p,w,h,v,g
p,x,y,n,f,s,f,c,n,b,w,w,v,p
e,k,s,b,t,n,f,c,b,w,w,w,c,w
p,f,f,y,f,f,f,c,b,g,w,h,y,d
p,x,f,g,f,f,f,c,b,g,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,y,p
p,x,f,y,f,f,f,c,b,g,w,h,v,d
p,f,y,y,f,f,f,c,b,h,w,h,v,g
e,k,s,p,t,n,f,c,b,w,w,w,c,w
p,f,y,n,f,n,f,c,n,w,w,w,v,d
p,x,y,g,f,f,f,c,b,g,w,h,y,d
p,x,f,y,f,f,f,c,b,h,w,h,y,d
p,x,y,g,f,f,f,c,b,h,w,h,v,p
p,f,s,b,t,f,f,c,b,w,w,h,v,u
e,f,s,b,t,n,f,c,b,w,w,w,c,w
p,f,s,w,t,f,f,c,b,w,w,h,s,u
p,f,y,g,f,f,f,c,b,g,w,h,y,p
p,x,f,y,f,f,f,c,b,g,w,h,v,p
p,f,y,g,f,f,f,c,b,h,w,h,v,p
p,f,y,y,f,f,f,c,b,g,w,h,y,g
p,f,f,y,f,f,f,c,b,p,w,h,v,d
p,x,s,b,t,f,f,c,b,h,w,h,v,u
p,f,f,g,f,f,f,c,b,g,w,h,y,p
p,x,y,g,f,f,f,c,b,h,w,h,y,d
p,f,f,y,f,f,f,c,b,p,w,h,y,g
